code,name
306620,지아이에스
059120,아진엑스텍
029480,광무
182360,큐브엔터
053350,이니텍
002600,조흥
189330,씨이랩
322180,LS티라유텍
102370,케이옥션
036010,아비코전자
092040,아미코젠
009190,대양금속
001290,상상인증권
452190,한빛레이저
37550L,DL이앤씨2우(전환)
099750,이지케어텍
037760,쎄니트
019680,대교
054540,삼영엠텍
004840,DRB동일
079650,서산
067000,조이시티
010960,삼호개발
214680,디알텍
175250,아이큐어
011370,서한
330730,스톤브릿지벤처스
950250,테라뷰
250060,모비스
950130,엑세스바이오
412540,제일엠앤에스
198440,강동씨앤엘
007980,TP
008830,대동기어
214260,라파스
282720,금양그린파워
038110,에코플라스틱
173130,오파스넷
030960,양지사
069730,DSR제강
163560,동일고무벨트
0117P0,피스피스스튜디오
053580,웹케시
006090,사조오양
043610,KT지니뮤직
054040,한국컴퓨터
317770,엑스페릭스
006840,AK홀딩스
017650,대림제지
33626K,두산퓨얼셀1우
009300,삼아제약
001470,삼부토건
139990,아주스틸
096250,와이즈넛
054670,대한뉴팜
131370,알서포트
290740,액트로
012690,모나리자
047820,초록뱀미디어
066430,아이로보틱스
086960,MDS테크
002700,신일전자
234300,에스트래픽
096775,SK이노베이션우
475230,엔알비
396300,세아메카닉스
111380,동인기연
004590,한국가구
221800,지구홀딩스
172670,에이엘티
036640,HRS
000590,CS홀딩스
493330,지에프아이
009180,한솔로지스틱스
041910,폴라리스AI파마
019550,SBI인베스트먼트
363280,티와이홀딩스
048530,인트론바이오
017370,우신시스템
001260,남광토건
054620,APS
012700,리드코프
065510,휴비츠
004720,팜젠사이언스
033130,디지틀조선
067570,엔브이에이치코리아
147760,피엠티
115440,우리넷
045970,코아시아
052860,아이앤씨
007590,동방아그로
024880,케이피에프
094860,네오리진
331380,포커스에이아이
303810,동국생명과학
000850,화천기공
101330,모베이스
085670,뉴프렉스
228670,레이
011700,한신기계
365330,에스와이스틸텍
067370,선바이오
014160,대영포장
002200,한국수출포장
900260,로스웰
265560,영화테크
109070,주성코퍼레이션
396270,넥스트칩
223250,드림씨아이에스
475430,키스트론
381620,제닉스로보틱스
011150,CJ씨푸드
451220,아이엠티
104040,디에스엠
107600,새빗켐
013870,지엠비코리아
095720,웅진씽크빅
063080,컴투스홀딩스
002720,국제약품
020710,시공테크
234030,싸이닉솔루션
208140,정다운
215100,로보로보
084670,동양고속
063160,종근당바이오
124560,태웅로직스
122350,삼기
171120,라이온켐텍
170030,현대공업
024830,세원물산
040910,아이씨디
413390,엠오티
225530,HC보광산업
251120,바이오에프디엔씨
250030,진코스텍
061250,화일약품
017480,삼현철강
066700,테라젠이텍스
456070,이엔셀
058400,KNN
338100,NH프라임리츠
013360,일성건설
234920,자이글
365660,레몬헬스케어
080010,이상네트웍스
091120,이엠텍
451250,삐아
323350,다원넥스뷰
111710,남화산업
004540,깨끗한나라
412350,레이저쎌
321370,센서뷰
079980,휴비스
155660,DSR
060590,씨티씨바이오
000230,일동홀딩스
347890,엠엑스온
261780,아리바이오랩
217330,싸이토젠
084730,팅크웨어
005360,모나미
238090,앤디포스
090470,제이스로보틱스
041930,SY동아
332370,아이디피
036630,세종텔레콤
000180,성창기업지주
091590,남화토건
078890,가온그룹
033560,블루콤
294630,서남
040160,누리플렉스
073640,테라사이언스
149980,하이로닉
000105,유한양행우
067170,오텍
382840,원준
196490,디에이테크놀로지
110790,크리스에프앤씨
024740,한일단조
0015S0,페스카로
382480,지아이텍
153710,옵티팜
464490,쿼드메디슨
005750,대림바스
009770,삼정펄프
032540,TJ미디어
038460,바이오스마트
088390,이녹스
389140,포바이포
003580,HLB글로벌
011320,유니크
083790,CG인바이츠
128660,피제이메탈
357580,아모센스
038680,에스넷
002795,아모레퍼시픽홀딩스우
006890,태경케미컬
217190,제너셈
039010,현대에이치티
417970,모델솔루션
360070,탑머티리얼
001020,페이퍼코리아
006140,피제이전자
081150,티플랙스
253840,수젠텍
082210,옵트론텍
007110,일신석재
478560,블랙야크아이앤씨
043650,국순당
105740,디케이락
066310,큐에스아이
109860,동일금속
062970,한국첨단소재
0015N0,아로마티카
032850,비트컴퓨터
016090,대현
347000,센코
142280,녹십자엠에스
048430,유라테크
041460,한국전자인증
201490,미투온
396690,미래에셋글로벌리츠
443670,에스피소프트
388870,파로스아이바이오
001560,제일연마
126880,제이엔케이글로벌
002800,신신제약
026150,특수건설
137950,제이씨케미칼
010240,흥국
129920,대성하이텍
120115,코오롱인더우
012790,신일제약
004440,삼일씨엔에스
185490,아이진
307870,비투엔
443250,레뷰코퍼레이션
208370,셀바스헬스케어
036000,예림당
045660,에이텍
018500,동원금속
005670,푸드웰
070300,엑스큐어
432470,케이엔에스
006370,대구백화점
348150,고바이오랩
005870,휴니드
072130,유엔젤
100220,비상교육
204840,지엘팜텍
042110,에스씨디
014970,삼륭물산
123420,위메이드플레이
010040,한국내화
004780,대륙제관
136150,원일티엔아이
001840,이화공영
055490,테이팩스
453860,에이에스텍
162300,신스틸
214270,FSN
294090,이오플로우
060570,드림어스컴퍼니
003925,남양유업우
068290,삼성출판사
277880,티에스아이
222110,팬젠
079810,APS이노베이션
140070,서플러스글로벌
031820,아이티센씨티에스
241690,유니테크노
061040,알에프텍
089230,THE E&M
203400,에이비온
094850,참좋은여행
004770,써니전자
002760,보락
270520,앱튼
060310,3S
071090,하이스틸
331740,아우토크립트
039420,케이엘넷
0007J0,인벤테라
111110,호전실업
303360,프로티아
010280,아이티센엔텍
003780,진양산업
010660,화천기계
003310,대주산업
096350,대창솔루션
059270,해성에어로보틱스
408470,한패스
347860,알체라
009200,무림페이퍼
085310,엔케이
333620,엔시스
0004V0,엔비알모션
089850,유비벨록스
179900,유티아이
460940,피앤에스로보틱스
411080,샌즈랩
377480,마음AI
048910,대원미디어
072950,빛샘전자
049550,잉크테크
039980,폴라리스AI
076610,해성옵틱스
216050,인크로스
014470,부방
424960,스마트레이더시스템
417790,트루엔
215360,우리산업
446840,지슨
129260,인터지스
290660,다이나믹솔루션
288180,케이피항공산업
000220,유유제약
099520,DGI
214330,금호에이치티
016250,SGC E&C
439580,블루엠텍
175140,휴먼테크놀로지
024900,디와이덕양
036120,서울평가정보
006880,신송홀딩스
291650,압타머사이언스
008370,원풍
228340,동양파일
010470,오리콤
075180,새론오토모티브
049480,오픈베이스
168330,내츄럴엔도텍
263690,디알젬
302430,이노메트리
036670,삼양케이씨아이
039020,이건홀딩스
246960,SCL사이언스
046940,우원개발
025550,한국선재
457370,한켐
054300,팬스타엔터프라이즈
117670,알파칩스
100030,인지소프트
053620,태양
088910,동우팜투테이블
001550,조비
014950,삼익제약
010770,평화홀딩스
057540,옴니시스템
100590,머큐리
007280,한국특강
340930,성원에너텍
092440,기신정기
318160,셀바이오휴먼텍
448710,코츠테크놀로지
045340,토탈소프트
001210,금호전기
067920,이글루
137080,나래나노텍
036090,위지트
027050,코리아나
053050,지에스이
064800,포니링크
039610,화성밸브
007370,진양제약
004450,삼화왕관
046210,HLB파나진
187420,HLB제넥스
155650,와이엠씨
053160,프리엠스
273640,와이엠텍
003475,유안타증권우
217480,에스디생명공학
378850,화승알앤에이
003010,혜인
101670,하이드로리튬
459100,위츠
299170,더블유에스아이
286750,나노실리칸첨단소재
370090,퓨런티어
043710,코스리거글로벌
004830,덕성
007460,에이프로젠
205470,휴마시스
007820,엠엑스로보틱스
123010,알엔티엑스
097800,윈팩
384470,코어라인소프트
039240,경남스틸
082850,우리바이오
134580,탑코미디어
095270,웨이브일렉트로
104620,노랑풍선
024910,경창산업
104540,코렌텍
463480,모티브링크
251630,브이원텍
027830,대성창투
084650,랩지노믹스
463020,뉴엔AI
003465,유화증권우
317530,에피소드컴퍼니
002410,범양건영
025530,SJM홀딩스
260930,씨티케이
256630,포인트엔지니어링
040610,SG&G
053450,세코닉스
179530,애드바이오텍
033310,엠투엔
033320,제이씨현시스템
123700,SJM
011230,삼화전자
101140,인바이오젠
050960,수산아이앤티
136410,아셈스
002630,오리엔트바이오
347740,피엔케이피부임상연구센타
435570,에르코스
191420,테고사이언스
35320K,대덕전자1우
005305,롯데칠성우
007815,코리아써우
950200,소마젠
456570,아이엠지티
064240,홈캐스트
033230,인성정보
096610,알에프세미
026910,광진실업
065530,와이어블
038010,제일테크노스
033340,좋은사람들
037440,희림
452400,이닉스
053270,구영테크
020760,일진디스플
263600,덕우전자
476040,오가노이드사이언스
071670,에이테크솔루션
063440,SM Life Design
311690,CJ 바이오사이언스
393970,대진첨단소재
192250,케이사인
072990,에이치시티
145170,노브랜드
001465,BYC우
0013V0,삼진식품
000725,현대건설우
033540,파라텍
081180,쎄크
001620,케이비아이동국실업
004060,SG세계물산
009320,아진전자부품
037950,엘컴텍
314140,알피바이오
006980,우성
004920,씨아이테크
317850,대모
170790,파이오링크
372910,한컴라이프케어
060560,HC홈센타
021050,서원
180060,탑선
023810,인팩
011000,진원생명과학
065130,탑엔지니어링
420570,제이투케이바이오
352910,오비고
056360,코위버
471820,셀로맥스사이언스
122310,제노레이
015710,코콤
376290,씨유테크
460870,에스엠씨지
090080,평화산업
082660,코스나인
066670,디티씨
418250,시큐레터
052460,아이크래프트
092300,현우산업
053980,오상자이엘
054930,유신
241790,티이엠씨씨엔에스
088280,쏘닉스
321260,프로이천
317830,에스피시스템스
023440,제이스코홀딩스
198080,캐프
006125,SK디스커버리우
440290,HB인베스트먼트
019990,에너토크
014910,성문전자
950220,네오이뮨텍
017180,명문제약
011300,우성머티리얼스
357250,미래에셋맵스리츠
069460,대호에이엘
163280,에어레인
007680,대원
052790,액토즈소프트
189980,흥국에프엔비
109080,옵티시스
294140,레몬
094970,제이엠티
023350,한국종합기술
461030,아이엠비디엑스
219550,디와이디
002140,고려산업
37550K,DL이앤씨우
479960,위너스일렉
041650,상신브레이크
094940,푸른로보틱스
073110,엘엠에스
340360,다보링크
000910,유니온
002920,유성기업
373160,데이원컴퍼니
093240,형지엘리트
005030,부산주공
413640,비아이매트릭스
004910,조광페인트
143540,영우디에스피
099220,SDN
074610,이엔플러스
225190,LK삼양
000950,전방
189690,포시에스
003080,SB성보
317690,퀀타매트릭스
391710,코닉오토메이션
288330,파라택시스코리아
178780,일월지엠엘
127710,아시아경제
131400,이브이첨단소재
276730,한울앤제주
28513K,SK케미칼우
048770,TPC로보틱스
217500,러셀
011390,부산산업
086060,진바이오텍
072470,우리산업홀딩스
092780,DYP
238120,얼라인드
072770,멤레이비티
056700,신화인터텍
159580,제로투세븐
052220,iMBC
008420,문배철강
051390,YW
025880,케이씨피드
261520,이지스
481850,신한글로벌액티브리츠
296160,프로젠
066130,하츠
270870,뉴트리
024950,삼천리자전거
047400,유니온머티리얼
262260,에이프로
222420,쎄노텍
009835,한화솔루션우
263020,디케이앤디
129890,앱코
277070,린드먼아시아
060850,영림원소프트랩
084870,TBH글로벌
190650,코리아에셋투자증권
068330,일신바이오
460470,아이빔테크놀로지
089790,제이티
066900,디에이피
099410,동방선기
153460,네이블
014190,원익큐브
140520,대창스틸
355690,에이텀
037230,한국팩키지
218150,미래생명자원
019490,엑시큐어하이트론
007530,와이엠
026940,부국철강
038070,서린바이오
042940,상지건설
012280,영화금속
273060,와이즈버즈
200580,메디쎄이
000890,보해양조
097870,효성오앤비
199550,레이저옵텍
0010V0,제이피아이헬스케어
114450,그린생명과학
002290,삼일기업공사
037330,인지디스플레
419080,엔젯
424980,마이크로투나노
017040,광명전기
315640,딥노이드
011420,갤럭시아에스엠
008870,금비
382150,온코크로스
361570,알비더블유
002880,디와이에이
261200,덴티스
224110,에이텍모빌리티
299900,위지윅스튜디오
263810,상신전자
064090,인크레더블버즈
290670,대보마그네틱
050120,ES큐브
227950,엔투텍
234100,폴라리스세원
049830,승일
133820,화인베스틸
219420,링크제니시스
365590,하이딥
004410,서울식품
215380,우정바이오
305090,마이크로디지탈
046310,백금T&A
171010,램테크놀러지
177900,쓰리에이로직스
189860,서전기전
466410,사이냅소프트
104200,NHN벅스
196300,HLB펩
050860,아세아텍
352700,씨앤투스
226330,신테카바이오
043340,에쎈테크
360350,코셈
263700,케어랩스
900250,크리스탈신소재
044960,이글벳
127980,화인써키트
051490,나라엠앤디
207760,미스터블루
221980,케이디켐
203450,유니온바이오메트릭스
150900,파수AI
457600,벡트
256150,한독크린텍
196450,코아시아씨엠
100660,서암기계공업
134790,시디즈
065440,이루온
307280,원바이오젠
237820,플레이디
014570,고려제약
263770,유에스티
480370,씨케이솔루션
123570,이엠넷
122690,서진오토모티브
012160,영흥
369370,블리츠웨이엔터테인먼트
258610,케일럼
033170,시그네틱스
045060,오공
065500,오리엔트정공
065950,웰크론
023960,에쓰씨엔지니어링
250000,보라티알
290120,DH오토리드
024120,KB오토시스
204020,그리티
260660,알리코제약
019770,서연탑메탈
278650,HLB바이오스텝
105760,포스뱅크
145270,케이탑리츠
081580,성우전자
419120,산돌
083550,케이엠
297570,아틀라스링크
229000,젠큐릭스
284620,카이노스메드
221840,하이즈항공
057030,YBM넷
068940,셀피글로벌
376930,노을
038060,루멘스
348080,큐라티스
246690,TS인베스트먼트
184230,SGA솔루션즈
052600,한네트
450330,하스
465480,인스피언
021650,한국큐빅
064520,테크엘
059100,아이컴포넌트
016600,큐캐피탈
263050,유틸렉스
317870,엔바이오니아
043910,자연과환경
263920,휴엠앤씨
373200,엑스플러스
026040,제이에스티나
049470,비트플래닛
013000,세우글로벌
186230,그린플러스
011330,유니켐
032960,동일기연
128540,에코캡
006490,프리티
446070,유니드비티플러스
025440,DH오토웨어
239890,피엔에이치테크
020180,대신정보통신
014990,인디에프
112190,KC산업
071850,캐스텍코리아
162120,루켄테크놀러지스
090410,덕신이피씨
101240,씨큐브
071950,코아스
200780,비씨월드제약
049800,우진플라임
000215,DL우
432430,와이랩
220180,핸디소프트
458350,에스팀
191600,블루탑
006920,모헨즈
002870,신풍
000760,이화산업
364950,에이아이코리아
087600,픽셀플러스
148930,에이치와이티씨
318410,비비씨
321820,아티스트컴퍼니
143210,핸즈코퍼레이션
046390,삼화네트웍스
299660,셀리드
004365,세방우
089140,넥스턴앤롤코리아
051630,진양화학
086040,바이오톡스텍
002070,비비안
215790,이노인스트루먼트
009140,경인전자
080520,오디텍
208860,다산디엠씨
408900,스튜디오미르
066360,체리부로
159910,에코글로우
495810,유비씨
079000,와토스코리아
068050,팬엔터테인먼트
011090,에넥스
335810,프리시젼바이오
106240,파인테크닉스
173940,에프엔씨엔터
007120,미래아이앤지
089150,케이씨티
091970,LSK아이로봇
206400,베노티앤알
393210,토마토시스템
103840,우양
001070,대한방직
464280,티디에스팜
388610,지에프씨생명과학
452200,민테크
027740,마니커
340810,시선AI
475460,미트박스
005820,원림
001380,SG글로벌
033830,티비씨
002690,동일제강
332290,누보
064480,브리지텍
133750,메가엠디
009460,한창제지
122830,원포유
023150,MH에탄올
452300,캡스톤파트너스
288980,모아데이타
006570,대림통상
160550,NEW
258830,세종메디칼
311390,네오크레마
337840,유엑스엔
050110,캠시스
105550,엣지파운드리
010640,진양폴리
075130,플랜티넷
452160,제이엔비
262840,아이퀘스트
035460,기산텔레콤
290090,트윔
010400,우진아이엔에스
038620,위즈코프
031510,오스템
002420,세기상사
148250,알엔투테크놀로지
066910,손오공
075970,동국알앤에스
351330,이삭엔지니어링
088790,진도
008250,이건산업
215090,솔디펜스
407400,꿈비
044480,빌리언스
123750,알톤
246250,에스엘에스바이오
310870,디와이씨
308170,씨티알모빌리티
039290,인포뱅크
003060,에이프로젠바이오로직스
289220,자이언트스텝
009810,플레이그램
417860,오브젠
025750,한솔홈데코
038870,에코심플렉스
058110,멕아이씨에스
090370,메타랩스
131090,시큐브
012620,원일특강
030720,동원수산
351320,넥사다이내믹스
038950,파인디지털
239610,에이치엘사이언스
057680,티사이언티픽
131220,대한과학
318010,팜스빌
446440,에피바이오텍
119500,포메탈
014130,한익스프레스
187270,신화콘텍
444530,심플랫폼
096630,에스코넥
038880,아이에이
069410,엔텔스
022220,티케이지애강
363250,진시스템
118000,메타케어
097780,에코볼트
053290,NE능률
036420,콘텐트리중앙
095910,에스에너지
271830,팸텍
002820,SUN&L
188260,세니젠
006345,대원전선우
406820,뷰티스킨
024070,WISCOM
109820,진매트릭스
336060,웨이버스
348030,모비릭스
462310,뉴키즈온
005320,온타이드
291230,엔피
900070,글로벌에스엠
080530,코디
043220,티에스넥스젠
476080,M83
288620,에스프리즘
114630,폴라리스우노
008470,부스타
004270,남성
088340,유라클
060540,에스에이티
004870,티웨이홀딩스
199480,뱅크웨어글로벌
068100,케이웨더
031310,아이즈비전
115160,휴맥스
197140,디지캡
33637K,솔루스첨단소재1우
027040,서울전자통신
227420,도부
434480,모니터랩
464580,닷밀
340440,세림B&G
003535,한화투자증권우
121890,에스디시스템
475660,에스켐
311060,엘에이티
187220,디티앤씨
024940,PN풍년
169330,엠브레인
237750,피앤씨테크
206560,덱스터
069140,누리플랜
177830,파버나인
016920,카스
019660,글로본
198940,한주라이트메탈
459550,알트
032750,삼진
450520,인스웨이브
005110,한창
296640,이노에이엑스
035200,프럼파스트
013720,청보
054940,엑사이엔씨
017000,신원종합개발
001810,무림SP
099390,브레인즈컴퍼니
047080,한빛소프트
900310,컬러레이
195500,마니커에프앤지
290560,파라택시스이더리움
225220,제놀루션
045300,성우테크론
333050,이노테나
227610,아우딘퓨쳐스
138070,신진에스엠
146060,율촌
267790,배럴
290270,휴네시온
051380,피씨디렉트
021880,메이슨캐피탈
109960,앱토크롬
002355,넥센타이어1우B
356890,싸이버원
013810,스페코
254120,자비스
130500,GH신소재
093380,풍강
032860,더라미
318000,KBG
464500,아이언디바이스
238490,힘스
053060,세동
016670,디모아
376180,피코그램
018680,서울제약
024890,대원화성
208710,포톤
007720,소노스퀘어
037370,EG
462510,라메디텍
462980,아이지넷
054780,키이스트
376980,원티드랩
367000,플래티어
355390,크라우드웍스
025890,한국주강
219750,한국비티비
039740,한국정보공학
048470,대동스틸
091340,S&K폴리텍
033050,제이엠아이
397810,애드포러스
0010F0,보원케미칼
378800,샤페론
079170,한창산업
036480,대성미생물
354390,바스칸바이오제약
052300,오션인더블유
083660,CSA 코스믹
430690,한싹
045510,정원엔시스
188040,바이오포트
270210,에스알바이오텍
019175,신풍제약우
033200,모아텍
085810,알티캐스트
003495,대한항공우
300120,라온피플
053950,경남제약
277410,인산가
070590,인티큐브
208350,지란지교시큐리티
063760,이엘피
432980,엠에프씨
073540,에프알텍
222980,한국맥널티
224060,더코디
363260,모비데이즈
373170,엠아이큐브솔루션
131100,티엔엔터테인먼트
060380,동양에스텍
193250,링크드
032790,엠젠솔루션
207490,에이펙스인텍
257370,피엔티엠에스
318020,포인트모바일
043200,파루
033250,체시스
044780,에이치케이
067010,이씨에스
054090,삼진엘앤디
387570,파인메딕스
009310,참엔지니어링
347770,핌스
001000,신라섬유
290520,신도기연
056730,CNT85
059180,엔더블유시
153490,우리이앤엘하루틴
243870,아이티센코어
298060,풍전약품
065150,대산F&B
000040,KR모터스
403490,우듬지팜
429270,시지트로닉스
405920,나라셀라
109670,씨싸이트
019570,플루토스
398120,에스지헬스케어
465770,STX그린로지스
232830,아이티센피엔에스
007770,한일화학
342870,오아
134060,이퓨쳐
317240,TS트릴리온
359090,씨엔알리서치
076080,웰크론한텍
233990,질경이
469750,아이비젼웍스
058450,한주에이알티
008775,호텔신라우
179720,머니무브
210120,캔버스엔
006200,한국전자홀딩스
353190,휴럼
065650,하이퍼코퍼레이션
069640,한세엠케이
415380,스튜디오삼익
241840,에이스토리
032080,아즈텍WB
130740,티피씨글로벌
131180,딜리
016100,리더스코스메틱
090150,아이윈
023770,플레이위드
352940,인바이오
403810,아이엘로보틱스
383930,디티앤씨알오
33626L,두산퓨얼셀2우B
102950,아하
001420,태원물산
115480,씨유메디칼
080470,성창오토텍
080720,한국유니온제약
002360,SH에너지화학
377030,비트맥스
317860,노드메이슨
006740,블루산업개발
403360,라피치
067730,로지시스
014100,메디앙스
206950,볼빅
017250,인터엠
362990,드림인사이트
096690,에이루트
078590,휴림에이텍
258790,소프트캠프
049120,파인디앤씨
054410,케이피티유
139670,키네마스터
275630,에스에스알
065370,위세아이텍
023790,동일스틸럭스
039310,세중
223310,사토시홀딩스
353590,오토앤
195990,루트K
192390,윈하이텍
440320,오픈놀
015260,에이엔피
098660,에스티오
373110,엑셀세라퓨틱스
076340,지에이이노더스
065060,지엔코
002025,코오롱우
419540,비스토스
455180,케이지에이
101400,엔시트론
322970,무진메디
365900,브이씨
317120,라닉스
278990,EMB
115570,스타플렉스
322780,코퍼스코리아
101680,한국정밀기계
331520,밸로프
048830,엔피케이
038530,케이바이오랩스
021040,대호특수강
424760,벨로크
015020,이스타코
357430,마스턴프리미어리츠
096870,엘디티
361670,삼영에스앤씨
238200,비피도
351870,차이커뮤니케이션
331660,한국미라클피플사
073570,리튬포어스
372800,아이티아이즈
252500,세화피앤씨
377330,이지트로닉스
032280,삼일
034940,조아제약
001685,대상우
214610,롤링스톤
200350,아티스트스튜디오
285800,진영
438700,버넥트
154030,아시아종묘
020400,대동금속
088290,이원컴포텍
043360,디지아이
054220,비츠로시스
006050,국영지앤엠
045520,크린앤사이언스
032800,판타지오
191410,육일씨엔에쓰
031860,디에이치엑스컴퍼니
222670,플럼라인생명과학
103230,에스앤더블류
196700,웹스
060260,뉴보텍
037400,우리엔터프라이즈
303530,이노뎁
050760,에스폴리텍
065770,CS
137940,넥스트아이
083640,인콘
084440,유비온
431190,케이쓰리아이
304840,피플바이오
069330,유아이디
00499K,롯데지주우
215480,토박스코리아
274400,이노시뮬레이션
032680,소프트센
051780,큐로홀딩스
140430,카티스
008600,윌비스
009440,KC그린홀딩스
476710,타조이엔터테인먼트
018620,우진비앤지
236810,엔비티
225590,패션플랫폼
060900,에이전트AI
154040,다산솔루에타
301300,바이브컴퍼니
067770,세진티에스
306040,에스제이그룹
142760,모아라이프플러스
291810,핀텔
328380,솔트웨어
239340,이스트에이드
027580,상보
078860,아이오케이이엔엠
108675,LX하우시스우
482680,미래에셋비전스팩7호
368970,오에스피
241820,피씨엘
309930,조이웍스앤코
477380,미래에셋비전스팩4호
052960,태양3C
254160,제이엠멀티
279600,미디어젠
115610,이미지스
335870,윙스풋
900340,윙입푸드
200230,텔콘RF제약
110020,전진바이오팜
344860,이노진
900300,오가닉티코스메틱
379390,이성씨엔아이
240600,유진테크놀로지
065690,파커스
043590,웰킵스하이텍
005725,넥센우
308100,형지글로벌
002680,한탑
0072Z0,KB제33호스팩
469880,하나30호스팩
083470,이엠앤아이
0130H0,엔에이치스팩33호
477340,에이치엠씨제7호스팩
0101C0,하나36호스팩
18064K,한진칼우
115530,씨엔플러스
900110,딥커머스
101000,KS인더스트리
368600,아이씨에이치
113810,디젠스
060480,국일신동
030350,드래곤플라이
131760,파인텍
336040,타스컴
0044K0,삼성스팩10호
354200,엔젠바이오
012170,아센디오
035620,바른손이앤에이
303030,지니틱스
473050,유안타제15호스팩
0115H0,삼성스팩13호
028080,휴맥스홀딩스
377220,프롬바이오
351020,미쥬
148780,비큐AI
478440,미래에셋비전스팩6호
019685,대교우B
418620,E8
0165X0,메리츠제2호스팩
226340,본느
479880,한국제15호스팩
005257,녹십자홀딩스2우
012340,뉴인텍
018700,졸스
000087,하이트진로2우B
0099W0,미래에셋비전스팩11호
389680,유디엠텍
009620,삼보산업
417180,핑거스토리
001795,대한제당우
352770,셀레스트라
177350,베셀
244460,올리패스
044380,주연테크
405000,플라즈맵
900270,헝셩그룹
00806K,대덕1우
489480,키움제11호스팩
0134X0,대신밸런스제20호스팩
434190,탈로스
208850,이비테크
481890,엔에이치스팩31호
0164H0,한국제16호스팩
060230,제이케이시냅스
0096B0,삼성스팩12호
0099X0,IBKS제25호스팩
247660,나노씨엠에스
009730,이렘
0097F0,미래에셋비전스팩10호
289010,아이스크림에듀
489730,디비금융제13호스팩
123840,뉴온
478390,KB제29호스팩
471050,대신밸런스제17호스팩
054180,메디콕스
0037T0,KB제32호스팩
456190,큐라켐
0093G0,미래에셋비전스팩8호
233250,메디안디노스틱
492220,KB제31호스팩
0054V0,엔에이치스팩32호
0131D0,키움히어로제2호스팩
0088D0,메리츠제1호스팩
482520,교보16호스팩
011080,형지I&C
065570,삼영이엔씨
145995,삼양사우
0091W0,신영스팩11호
250930,예선테크
00781K,코리아써키트2우B
0041L0,하나35호스팩
477760,DB금융스팩12호
0132G0,교보20호스팩
092600,앤씨앤
469900,하나31호스팩
482690,대신밸런스제19호스팩
217320,썬테크
45226K,한화갤러리아우
0071M0,삼성스팩11호
477470,미래에셋비전스팩5호
474660,신한제12호스팩
474490,유안타제16호스팩
487360,신한제14호스팩
0105P0,유진스팩12호
042040,케이피엠테크
079950,인베니아
496070,신한제16호스팩
0129K0,신한제18호스팩
253610,루트락
217880,틸론
079190,케스피온
0096D0,미래에셋비전스팩9호
169670,코스텍시스템
486630,KB제30호스팩
0098T0,교보19호스팩
493790,유안타제17호스팩
0004Y0,디비금융제14호스팩
38380K,LX홀딩스1우
149010,아이케이세미콘
0130D0,신한제17호스팩
489210,교보17호스팩
043100,알파AI
004255,NPC우
084695,대상홀딩스우
478110,이베스트스팩6호
103660,씨앗
466690,키움히어로제1호스팩
900100,파이온엑스
0041B0,교보18호스팩
208640,썸에이지
498390,한화플러스제5호스팩
0070X0,에스테크엠
238500,솔루믹스
472220,신영스팩10호
004105,태양금속우
084180,수성웹툰
289170,바이오텐
488060,유진스팩11호
001755,한양증권우
106080,케이이엠텍
145210,다이나믹디자인
176590,코나솔
114920,대주이엔티
185190,수프로
484130,하나34호스팩
001067,JW중외제약2우B
224760,엔에스컴퍼니
003075,코오롱글로벌우
469480,IBKS제24호스팩
473950,에스케이증권제13호스팩
199150,데이터스트림즈
065420,에스아이리소스
467930,IBKS제23호스팩
050090,비케이홀딩스
465320,교보15호스팩
069920,엑시온그룹
468760,유진스팩10호
487830,신한제15호스팩
073190,듀오백
244880,나눔테크
472230,에스케이증권제11호스팩
225430,케이엠제약
0068Y0,비엔케이제3호스팩
487720,키움제10호스팩
086220,광동헬스바이오
001770,SHD
318660,타임기술
000225,유유제약1우
03481K,해성산업1우
0041J0,엘에스스팩1호
900120,씨엑스아이
087260,모바일어플라이언스
012205,계양전기우
001515,SK증권우
025870,신라에스지
199730,바이오인프라
312610,에이에프더블류
035290,골드앤에스
189350,코셋
33637L,솔루스첨단소재2우B
079970,투비소프트
475250,하나33호스팩
474930,신한제13호스팩
236340,메디젠휴먼케어
212310,오건에코텍
121850,코이즈
447690,아이오바이오
178600,대동고려삼
001065,JW중외제약우
276040,스코넥
224810,엄지하우스
299480,지앤이헬스케어
008290,원풍물산
066830,제노텍
473000,에스케이증권제12호스팩
002995,금호건설우
475240,하나32호스팩
251280,안지오랩
004985,성신양회우
234070,에이원큐브텍
276240,엘리비젼
311960,인터로이드
004835,덕성우
000325,노루홀딩스우
267080,세븐브로이맥주
26490K,크라운제과우
236030,씨알푸드
044180,KD
313760,캐리
092590,럭스피아
266350,팡스카이
258050,테크트랜스
327610,펨토바이오메드
215570,크로넥스
346010,타이드
090355,노루페인트우
043090,더테크놀로지
199290,바이오프로테크
009415,태영건설우
052770,아이톡시
000145,하이트진로홀딩스우
217910,에스제이켐
121060,유니포인트
116100,태양기계
341170,퓨쳐메디신
000545,흥국화재우
332190,오션스바이오
005965,동부건설우
202960,판도라티비
208890,미래엔에듀파트너
266470,바이오인프라생명과학
402420,켈스
014825,동원시스템즈우
136660,큐엠씨
413300,티엘엔지니어링
005745,크라운해태홀딩스우
093510,엔지브이아이
014285,금강공업우
007575,일양약품우
36328K,티와이홀딩스우
296520,가이아코퍼레이션
014915,성문전자우
000227,유유제약2우B
245450,씨앤에스링크
004545,깨끗한나라우
216400,인바이츠바이오코아
001525,동양우
021045,대호특수강우
008355,남선알미우
